"BsmtFin.SF.1","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Mas.Vnr.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.Type.2","NOM.Alley","Fireplace.Qu","NOM.Garage.Type","NOM.Garage.Year","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","NOM.Pool","Fence","Lot.Frontage","Lot.Area","NOM.MS.SubClass","NOM.MS.Zoning","NOM.Street","NOM.Lot.Shape","NOM.Land.Contour","NOM.Lot.Config","NOM.Land.Slope","NOM.Neighborhood","NOM.Condition.1","NOM.Bldg.Type","NOM.House.Style","Overall.Qual","Overall.Cond","NOM.Year.Built","NOM.Year.Remod.Add","NOM.Roof.Style","NOM.Roof.Matl","NOM.Exterior.1st","NOM.Exterior.2nd","NOM.Mas.Vnr.Type","Exter.Qual","Exter.Cond","NOM.Foundation","NOM.Heating","Heating.QC","NOM.Central.Air","NOM.Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","NOM.Functional","Fireplaces","NOM.Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Mo.Sold","Yr.Sold","NOM.Sale.Type","NOM.Sale.Condition","SalePrice"
0,0,808,808,0,0,0,3,2,0,1,1,"None",4,"Attchd","Bet.1966.1992",2,2,534,2,2,"yes",0,92,11952,60,"RL","Pave","Reg","Lvl","Inside","Gtl","NWAmes","NotNorm","1Fam","2Story",7,6,"Bet.1959.1987","Bet.1956.1986","Mansard","WdShake","WdShing","Plywood","None",2,2,"CBlock","GasA",2,"Y","Standard",1161,808,0,1969,2,1,3,1,2,8,"Typ",1,"Paved",0,0,0,0,276,11,2007,"WD ","Normal",190000
605,0,427,1032,233,0,1,3,2,2,5,1,"None",3,"Attchd","Bet.1966.1992",1,2,564,2,2,"yes",2,70.4495152991736,10395,80,"RL","Pave","IR1","Lvl","FR2","Gtl","NWAmes","Norm","1Fam","SLvl",6,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","HdBoard","HdBoard","BrkFace",2,2,"CBlock","GasA",2,"Y","Standard",1032,0,0,1032,2,0,3,1,2,6,"Typ",1,"Paved",0,0,0,0,0,7,2007,"WD ","Normal",148000
903,0,356,1259,253,1,0,3,2,0,6,1,"None",3,"Attchd","Bet.1966.1992",2,2,478,2,2,"yes",0,80,10400,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story",6,5,"Bet.1959.1987","Bet.1986.2006","Gable","CompShg","MetalSd","MetalSd","BrkFace",2,2,"CBlock","GasA",4,"Y","Standard",1353,0,0,1353,2,0,2,1,2,5,"Typ",1,"Paved",240,141,0,0,0,8,2007,"WD ","Normal",192350
492,121,1012,1625,176,0,1,2,2,1,5,4,"None",3,"Attchd","Bet.1966.1992",1,2,944,2,2,"yes",0,128,13001,20,"RL","Pave","IR1","Lvl","Inside","Gtl","NWAmes","NotNorm","1Fam","1Story",6,5,"Bet.1959.1987","Bet.1956.1986","Hip","CompShg","HdBoard","HdBoard","BrkFace",2,2,"CBlock","GasA",2,"Y","Standard",1220,0,0,1220,2,0,2,1,2,6,"Typ",1,"Paved",0,0,249,0,0,9,2007,"WD ","Normal",170000
998,0,486,1484,0,0,0,3,2,2,5,1,"None",3,"Attchd","Bet.1966.1992",1,2,487,2,2,"yes",0,70,12243,20,"RL","Pave","IR1","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story",5,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","Plywood","Plywood","None",2,2,"CBlock","GasA",3,"Y","Standard",1484,0,0,1484,2,0,3,1,2,7,"Typ",1,"Paved",224,0,0,0,180,2,2007,"WD ","Normal",175000
384,175,143,702,365,0,1,2,2,0,5,3,"None",4,"Attchd","Bet.1966.1992",1,2,539,2,2,"yes",0,90,11700,60,"RL","Pave","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","2Story",6,6,"Bet.1959.1987","Bet.1956.1986","Mansard","CompShg","HdBoard","AsphShn","BrkFace",3,2,"CBlock","GasA",3,"Y","Standard",1041,702,0,1743,1,2,3,1,2,7,"Typ",1,"Paved",224,0,0,0,0,6,2007,"WD ","Normal",175000
0,0,793,793,233,0,0,3,2,0,1,1,"None",3,"Attchd","Bet.1966.1992",2,2,550,2,2,"yes",0,74.0037934429936,12384,60,"RL","Pave","Reg","Lvl","CulDSac","Gtl","NWAmes","Norm","1Fam","2Story",7,7,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","Plywood","Plywood","BrkFace",2,2,"CBlock","GasA",2,"Y","Standard",1142,793,0,1935,2,1,3,1,2,7,"Typ",1,"Paved",0,113,252,0,0,11,2007,"WD ","Normal",197900
624,604,0,1228,130,0,1,3,2,3,6,3,"None",2,"Attchd","Bet.1966.1992",4,2,585,2,2,"yes",0,64,8991,80,"RL","Pave","IR1","Lvl","CulDSac","Gtl","NWAmes","NotNorm","1Fam","SLvl",7,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","Plywood","Plywood","Stone",2,2,"CBlock","GasA",2,"Y","Standard",1324,0,0,1324,2,0,3,1,3,5,"Typ",1,"Paved",407,36,0,0,0,2,2007,"WD ","Normal",174000
931,153,0,1084,0,1,0,2,2,0,5,2,"None",3,"Attchd","Bet.1966.1992",1,2,488,2,2,"yes",0,80,8000,60,"RL","Pave","Reg","Lvl","Inside","Gtl","NWAmes","NotNorm","1Fam","2Story",6,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","HdBoard","HdBoard","None",2,2,"CBlock","GasA",2,"Y","Standard",1084,793,0,1877,2,1,4,1,2,8,"Typ",1,"Paved",0,96,0,0,0,11,2007,"WD ","Normal",178900
349,0,23,372,82,0,1,2,2,2,5,1,"None",0,"BuiltIn","Bet.1966.1992",1,1,288,2,2,"yes",1,70,10500,80,"RL","Pave","Reg","Lvl","FR2","Gtl","NAmes","Norm","1Fam","SLvl",5,7,"Bet.1959.1987","Bet.1986.2006","Gambrel","CompShg","MetalSd","AsphShn","BrkFace",2,2,"CBlock","GasA",2,"Y","Standard",576,533,0,1109,1,0,3,1,2,5,"Typ",0,"Paved",35,0,0,0,0,12,2007,"WD ","Normal",139000
412,287,251,950,0,0,0,2,2,0,4,2,"None",0,"Detchd","Bet.1966.1992",1,1,280,2,2,"yes",0,61,9758,20,"RL","Pave","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","HdBoard","MetalSd","None",2,2,"CBlock","GasA",2,"Y","Standard",950,0,0,950,1,0,3,1,2,5,"Typ",0,"Paved",0,0,0,0,0,7,2007,"WD ","Normal",119500
322,0,536,858,0,0,0,2,2,0,5,1,"None",0,"Detchd","Bet.1966.1992",1,1,684,2,2,"yes",0,64.9903299148748,7340,20,"RL","Pave","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story",4,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","HdBoard","HdBoard","None",2,2,"CBlock","GasA",2,"Y","Standard",858,0,0,858,1,0,2,1,2,4,"Typ",0,"Paved",0,0,0,0,0,6,2007,"WD ","Normal",110000
314,0,600,914,0,0,0,2,2,0,5,1,"None",0,"Basment","Bef.1966",1,1,270,1,2,"yes",1,82.6080414382141,17199,20,"RL","Pave","Reg","Lvl","FR2","Gtl","NAmes","Norm","1Fam","1Story",4,7,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","MetalSd","MetalSd","None",2,3,"BrkTil","GasA",4,"Y","Standard",914,0,0,914,1,0,2,1,2,4,"Typ",0,"Paved",140,0,0,0,0,7,2007,"WD ","Normal",128000
616,0,248,864,0,0,0,2,2,0,5,1,"None",0,"Detchd","Bet.1966.1992",1,2,528,2,2,"yes",1,60,9000,20,"RL","Pave","Reg","Lvl","FR2","Gtl","NAmes","Norm","1Fam","1Story",4,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","HdBoard","HdBoard","None",2,2,"PConc","GasA",2,"Y","Standard",864,0,0,864,1,0,3,1,2,5,"Typ",0,"Paved",0,0,0,0,0,5,2007,"WD ","Normal",120500
0,0,1337,1337,0,0,0,3,2,1,1,1,"None",3,"Attchd","Bet.1992.2005",4,2,511,2,2,"yes",0,33,4113,120,"RH","Pave","IR1","Lvl","Inside","Gtl","NAmes","Norm","TwnhsE","1Story",6,5,"Bet.1987.2005","Bet.1986.2006","Gable","CompShg","MetalSd","MetalSd","None",3,2,"PConc","GasA",4,"Y","Standard",1337,0,0,1337,2,0,2,1,3,5,"Typ",1,"Paved",136,68,0,0,0,7,2007,"WD ","Normal",155000
356,0,316,672,285,0,0,2,2,0,4,1,"None",0,"Detchd","Bet.1966.1992",1,1,264,2,2,"yes",0,21,1890,160,"RM","Pave","Reg","Lvl","Inside","Gtl","BrDale","Norm","Twnhs","2Story",6,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","HdBoard","HdBoard","BrkFace",2,2,"CBlock","GasA",2,"Y","Standard",672,546,0,1218,1,1,3,1,2,7,"Typ",0,"Paved",144,28,0,0,0,5,2007,"WD ","Normal",113000
0,0,630,630,304,0,0,2,2,0,1,1,"None",0,"Detchd","Bet.1966.1992",1,2,440,2,2,"yes",0,24,2016,160,"RM","Pave","Reg","Lvl","Inside","Gtl","BrDale","Norm","TwnhsE","2Story",5,5,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","HdBoard","HdBoard","BrkFace",2,2,"CBlock","GasA",2,"Y","Standard",630,672,0,1302,2,1,3,1,2,6,"Typ",0,"Paved",0,0,0,0,0,4,2007,"WD ","Normal",106000
556,0,248,804,0,1,0,3,2,0,5,1,"None",3,"Detchd","Bet.1966.1992",1,2,440,2,2,"yes",0,24,2308,160,"RL","Pave","Reg","Lvl","Corner","Gtl","NPkVill","Norm","TwnhsE","2Story",6,6,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","Plywood","Brk Cmn","None",2,2,"CBlock","GasA",2,"Y","Standard",804,744,0,1548,2,1,3,1,3,7,"Typ",1,"Paved",48,0,0,0,0,7,2007,"WD ","Normal",155000
632,6,423,1061,0,0,0,3,2,0,6,1,"None",0,"Attchd","Bet.1966.1992",1,1,319,2,2,"yes",0,24,2304,120,"RL","Pave","Reg","Lvl","Inside","Gtl","NPkVill","Norm","Twnhs","1Story",7,7,"Bet.1959.1987","Bet.1956.1986","Gable","CompShg","Plywood","Brk Cmn","None",2,2,"CBlock","GasA",2,"Y","Standard",1055,0,0,1055,2,0,2,1,2,4,"Typ",0,"Paved",108,32,0,0,0,4,2007,"WD ","Normal",142500
0,0,1694,1694,254,0,0,4,2,0,1,1,"None",0,"Attchd","Aft.2005",4,3,818,2,2,"yes",0,93,12030,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","1Story",8,5,"Aft.2005","Aft.2006","Hip","CompShg","VinylSd","VinylSd","BrkFace",4,2,"PConc","GasA",4,"Y","Standard",1694,0,0,1694,2,0,3,1,3,7,"Typ",0,"Paved",168,228,0,0,0,12,2007,"New","Partial",318000
0,0,1694,1694,302,0,0,4,2,1,1,1,"None",4,"Attchd","Aft.2005",2,3,856,2,2,"yes",0,91,11825,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","1Story",8,5,"Aft.2005","Aft.2006","Gable","CompShg","CemntBd","CmentBd","Stone",3,2,"PConc","GasA",4,"Y","Standard",1694,0,0,1694,2,0,3,1,3,7,"Typ",1,"Paved",0,112,0,0,0,6,2007,"New","Partial",322400
1004,0,730,1734,328,1,0,4,2,0,6,1,"None",4,"Attchd","Aft.2005",2,3,928,2,2,"yes",0,93,12085,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","1Story",8,5,"Aft.2005","Aft.2006","Hip","CompShg","VinylSd","VinylSd","Stone",3,2,"PConc","GasA",4,"Y","Standard",1734,0,0,1734,2,0,3,1,4,7,"Typ",1,"Paved",0,0,0,0,0,11,2007,"New","Partial",318000
1518,0,590,2108,0,1,0,3,2,3,6,1,"None",5,"Attchd","Aft.2005",4,3,938,2,2,"yes",0,110,14333,20,"RL","Pave","Reg","Lvl","Corner","Gtl","NridgHt","Norm","1Fam","1Story",8,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","None",3,2,"PConc","GasA",4,"Y","Standard",2122,0,0,2122,2,1,2,1,3,7,"Typ",1,"Paved",130,142,0,0,0,11,2007,"New","Partial",345474
0,0,1063,1063,350,0,0,4,3,0,1,1,"None",4,"Attchd","Aft.2005",2,3,947,2,2,"yes",0,109,14154,60,"RL","Pave","Reg","Lvl","Corner","Gtl","NridgHt","Norm","1Fam","2Story",7,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","BrkFace",3,2,"PConc","GasA",4,"Y","Standard",1071,1101,0,2172,2,1,3,1,3,9,"Typ",1,"Paved",192,62,0,0,0,8,2007,"New","Partial",280000
1812,0,740,2552,456,1,0,4,2,3,6,1,"None",5,"Attchd","Aft.2005",4,3,932,2,2,"yes",0,107,13891,20,"RL","Pave","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","1Story",9,5,"Aft.2005","Aft.2006","Hip","CompShg","VinylSd","VinylSd","Stone",4,2,"PConc","GasA",4,"Y","Standard",2552,0,0,2552,2,0,3,1,4,8,"Typ",2,"Paved",130,28,0,0,0,10,2007,"New","Partial",479069
0,0,1935,1935,375,0,0,3,2,2,1,1,"None",4,"Attchd","Aft.2005",4,3,895,2,2,"yes",0,110,14226,20,"RL","Pave","Reg","Lvl","Corner","Gtl","NridgHt","Norm","1Fam","1Story",8,5,"Aft.2005","Aft.2006","Hip","CompShg","VinylSd","VinylSd","BrkFace",3,2,"PConc","GasA",3,"Y","Standard",1973,0,0,1973,2,0,3,1,3,9,"Typ",1,"Paved",315,45,0,0,0,7,2007,"New","Partial",395000
0,0,2153,2153,772,0,0,3,2,2,1,1,"None",4,"BuiltIn","Aft.2005",4,3,694,2,2,"yes",0,105,13693,60,"RL","Pave","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","2Story",9,5,"Aft.2005","Aft.2006","Hip","CompShg","VinylSd","VinylSd","BrkFace",4,2,"PConc","GasA",4,"Y","Standard",2069,574,0,2643,2,1,3,1,4,9,"Typ",1,"Paved",414,84,0,0,0,3,2007,"WD ","Normal",380000
778,0,140,918,120,1,0,4,2,3,6,1,"None",4,"BuiltIn","Aft.2005",4,3,786,2,2,"yes",0,82,9709,60,"RL","Pave","IR1","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","2Story",8,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","Stone",4,2,"PConc","GasA",4,"Y","Standard",958,1142,0,2100,2,1,3,1,4,8,"Typ",2,"Paved",172,104,0,0,0,9,2007,"New","Partial",319500
0,0,1706,1706,502,0,0,3,2,2,1,1,"None",5,"BuiltIn","Bet.1992.2005",2,3,916,2,2,"yes",0,99,13069,60,"RL","Pave","IR1","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","2Story",8,5,"Bet.1987.2005","Bet.1986.2006","Gable","CompShg","VinylSd","VinylSd","BrkFace",3,2,"PConc","GasA",4,"Y","Standard",1718,1238,0,2956,2,1,5,1,4,11,"Typ",1,"Paved",194,50,0,0,0,8,2007,"WD ","Normal",342000
970,0,166,1136,388,1,0,4,2,2,6,1,"None",4,"BuiltIn","Bet.1992.2005",4,3,872,2,2,"yes",0,99,12099,60,"RL","Pave","IR1","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","2Story",8,5,"Bet.1987.2005","Bet.1986.2006","Gable","CompShg","VinylSd","VinylSd","BrkFace",3,2,"PConc","GasA",4,"Y","Standard",1136,1332,0,2468,2,1,4,1,3,10,"Typ",1,"Paved",184,154,0,0,0,6,2007,"WD ","Normal",354000
669,0,226,895,246,1,0,4,2,2,6,1,"None",4,"Attchd","Aft.2005",4,3,774,2,2,"yes",0,74.3325954432263,12568,60,"RL","Pave","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","2Story",8,5,"Aft.2005","Aft.2006","Hip","CompShg","VinylSd","VinylSd","Stone",3,2,"PConc","GasA",4,"Y","Standard",895,923,0,1818,2,1,3,1,4,8,"Typ",1,"Paved",196,104,0,0,0,8,2007,"New","Partial",281500
20,0,1342,1362,256,0,0,3,2,2,5,1,"None",4,"Attchd","Aft.2005",2,2,460,2,2,"yes",0,61,7577,120,"RL","Pave","IR1","Lvl","Corner","Gtl","NridgHt","Norm","TwnhsE","1Story",6,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","Stone",3,2,"PConc","GasA",4,"Y","Standard",1362,0,0,1362,2,0,2,1,3,6,"Typ",1,"Paved",192,28,0,0,0,6,2007,"WD ","Normal",194700
866,0,436,1302,182,1,0,3,2,2,5,1,"None",4,"Attchd","Aft.2005",2,2,631,2,2,"yes",0,34,3901,120,"RL","Pave","Reg","Lvl","Inside","Gtl","NridgHt","Norm","Twnhs","1Story",6,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","Stone",3,2,"PConc","GasA",4,"Y","Standard",1302,0,0,1302,1,1,1,1,3,5,"Typ",1,"Paved",110,50,0,0,0,8,2007,"New","Partial",204000
848,0,729,1577,394,1,0,4,2,0,6,1,"None",4,"Attchd","Aft.2005",2,2,564,2,2,"yes",0,48,7841,120,"RL","Pave","IR1","Lvl","Inside","Gtl","NridgHt","Norm","TwnhsE","1Story",9,5,"Aft.2005","Bet.1986.2006","Hip","CompShg","MetalSd","MetalSd","BrkFace",4,2,"PConc","GasA",4,"Y","Standard",1577,0,0,1577,2,0,2,1,4,6,"Typ",1,"Paved",203,39,0,0,0,5,2007,"WD ","Normal",280000
1153,0,408,1561,246,1,0,4,2,0,6,1,"None",4,"Attchd","Aft.2005",4,2,556,2,2,"yes",0,60,7313,120,"RL","Pave","Reg","Lvl","Inside","Gtl","NridgHt","Norm","TwnhsE","1Story",9,5,"Aft.2005","Bet.1986.2006","Hip","CompShg","MetalSd","MetalSd","BrkFace",4,2,"PConc","GasA",4,"Y","Standard",1561,0,0,1561,2,0,2,1,4,6,"Typ",1,"Paved",203,47,0,0,0,8,2007,"WD ","Normal",277500
0,0,1869,1869,362,0,0,4,2,0,1,1,"None",4,"Attchd","Aft.2005",2,2,617,2,2,"yes",0,68,7820,120,"RL","Pave","IR1","Lvl","Inside","Gtl","NridgHt","Norm","TwnhsE","1Story",9,5,"Aft.2005","Aft.2006","Hip","CompShg","MetalSd","MetalSd","BrkFace",4,2,"PConc","GasA",4,"Y","Standard",1869,0,0,1869,2,0,2,1,4,6,"Typ",1,"Paved",210,54,0,0,0,12,2007,"New","Partial",318061
24,0,1300,1324,176,0,0,3,2,0,6,1,"None",4,"Attchd","Aft.2005",4,2,550,2,2,"yes",0,48,6240,120,"RL","Pave","Reg","Lvl","Inside","Gtl","NridgHt","Norm","TwnhsE","1Story",8,5,"Aft.2005","Aft.2006","Hip","CompShg","MetalSd","MetalSd","BrkFace",3,2,"PConc","GasA",4,"Y","Standard",1324,0,0,1324,2,0,2,1,3,6,"Typ",1,"Paved",0,38,0,0,0,9,2007,"New","Partial",221370
0,0,768,768,0,0,0,3,2,0,1,1,"None",4,"Attchd","Aft.2005",4,2,400,2,2,"yes",0,65,10237,60,"RL","Pave","Reg","Lvl","Inside","Gtl","Gilbert","NotNorm","1Fam","2Story",6,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","None",3,2,"PConc","GasA",4,"Y","Standard",768,768,0,1536,2,1,3,1,3,6,"Typ",1,"Paved",100,38,0,0,0,6,2007,"WD ","Normal",176000
0,0,738,738,0,0,0,3,2,0,1,1,"None",4,"Attchd","Aft.2005",2,2,440,2,2,"yes",0,62,8857,60,"RL","Pave","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story",6,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","None",3,2,"PConc","GasA",4,"Y","Standard",738,757,0,1495,2,1,3,1,3,7,"Typ",1,"Paved",100,30,0,0,0,3,2007,"New","Partial",171925
918,0,408,1326,0,1,0,3,2,2,6,1,"None",0,"Attchd","Aft.2005",4,2,388,2,2,"yes",0,88,12216,20,"RL","Pave","IR1","Lvl","Corner","Gtl","Gilbert","Norm","1Fam","1Story",6,5,"Aft.2005","Bet.1986.2006","Gable","CompShg","VinylSd","VinylSd","None",2,2,"PConc","GasA",4,"Y","Standard",1326,0,0,1326,2,0,3,1,3,6,"Typ",0,"Paved",120,23,0,0,0,6,2007,"WD ","Normal",203000
0,0,728,728,0,0,0,3,2,2,1,1,"None",4,"Attchd","Aft.2005",4,2,400,2,2,"yes",0,65,9018,60,"RL","Pave","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story",7,5,"Aft.2005","Aft.2006","Hip","CompShg","VinylSd","VinylSd","None",3,2,"PConc","GasA",4,"Y","Standard",728,728,0,1456,2,1,3,1,3,8,"Typ",1,"Paved",100,24,0,0,0,7,2007,"New","Partial",179540
0,0,1302,1302,0,0,0,3,2,2,1,1,"None",0,"Attchd","Aft.2005",4,2,436,2,2,"yes",0,73,8993,20,"RL","Pave","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","1Story",7,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","None",3,2,"PConc","GasA",4,"Y","Standard",1302,0,0,1302,2,0,3,1,3,6,"Typ",0,"Paved",0,22,0,0,0,8,2007,"New","Partial",176485
24,0,1316,1340,0,0,0,3,2,2,6,1,"None",0,"Attchd","Aft.2005",4,2,396,2,2,"yes",0,73,8899,20,"RL","Pave","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","1Story",7,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","None",3,2,"PConc","GasA",4,"Y","Standard",1340,0,0,1340,2,0,3,1,3,6,"Typ",0,"Paved",100,30,0,0,0,8,2007,"New","Partial",181134
0,0,616,616,0,0,0,3,2,0,1,1,"None",4,"BuiltIn","Aft.2005",4,2,432,2,2,"yes",0,73,8499,60,"RL","Pave","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story",6,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","None",2,2,"PConc","GasA",4,"Y","Standard",616,796,0,1412,2,1,3,1,3,6,"Typ",1,"Paved",0,36,0,0,0,3,2007,"New","Partial",156932
0,0,728,728,16,0,0,3,2,0,1,1,"None",0,"Attchd","Aft.2005",4,2,400,2,2,"yes",0,64,7713,60,"RL","Pave","Reg","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story",7,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","Stone",3,2,"PConc","GasA",4,"Y","Standard",728,728,0,1456,2,1,3,1,3,7,"Typ",0,"Paved",100,24,0,0,0,7,2007,"New","Partial",177594
0,0,1258,1258,72,0,0,4,2,2,1,1,"None",4,"Attchd","Aft.2005",4,3,648,2,2,"yes",0,53,3922,120,"RL","Pave","Reg","Lvl","Inside","Gtl","Blmngtn","Norm","TwnhsE","1Story",7,5,"Aft.2005","Aft.2006","Gable","CompShg","WdShing","Wd Shng","BrkFace",3,2,"PConc","GasA",4,"Y","Standard",1258,0,0,1258,2,0,2,1,3,6,"Typ",1,"Paved",144,16,0,0,0,6,2007,"New","Partial",172500
1084,0,322,1406,72,1,0,3,2,3,6,1,"None",3,"Attchd","Bet.1992.2005",4,3,630,2,2,"yes",0,58.3445981819102,3621,120,"RL","Pave","Reg","Lvl","Inside","Gtl","Blmngtn","Norm","TwnhsE","1Story",8,5,"Bet.1987.2005","Bet.1986.2006","Hip","CompShg","VinylSd","VinylSd","BrkFace",3,2,"PConc","GasA",4,"Y","Standard",1589,0,0,1589,2,0,2,1,3,7,"Typ",1,"Paved",143,20,0,0,0,11,2007,"WD ","Normal",226500
0,0,1266,1266,16,0,0,3,2,2,1,1,"None",4,"Attchd","Aft.2005",4,2,388,2,2,"yes",0,53,3710,20,"RL","Pave","Reg","Lvl","Inside","Gtl","Blmngtn","Norm","1Fam","1Story",7,5,"Aft.2005","Aft.2006","Gable","CompShg","VinylSd","VinylSd","BrkFace",3,2,"PConc","GasA",4,"Y","Standard",1266,0,0,1266,2,0,2,1,3,6,"Typ",1,"Paved",100,16,0,0,0,8,2007,"New","Partial",185485
1300,0,230,1530,0,1,0,3,2,2,6,1,"None",4,"Attchd","Bet.1992.2005",4,3,630,2,2,"yes",0,182,14572,20,"RL","Pave","IR3","Lvl","Corner","Gtl","Gilbert","Norm","1Fam","1Story",7,5,"Bet.1987.2005","Bet.1986.2006","Hip","CompShg","VinylSd","VinylSd","None",3,2,"PConc","GasA",4,"Y","Standard",1530,0,0,1530,2,0,3,1,3,7,"Typ",1,"Paved",144,36,0,0,0,11,2007,"WD ","Family",259000
192,0,192,384,0,1,0,3,2,0,6,1,"None",4,"BuiltIn","Bet.1992.2005",4,2,400,2,2,"yes",0,87,11084,80,"RL","Pave","IR1","Lvl","Corner","Gtl","Gilbert","Norm","1Fam","SLvl",7,5,"Bet.1987.2005","Bet.1986.2006","Gable","CompShg","VinylSd","VinylSd","None",3,2,"PConc","GasA",4,"Y","Standard",744,630,0,1374,2,1,3,1,3,8,"Typ",1,"Paved",100,0,0,0,0,6,2007,"WD ","Family",175000
0,0,847,847,16,0,0,3,2,0,1,1,"None",4,"BuiltIn","Bet.1992.2005",4,2,434,2,2,"yes",0,63,7875,60,"RL","Pave","Reg","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story",7,5,"Bet.1987.2005","Bet.1986.2006","Gable","CompShg","VinylSd","VinylSd","BrkFace",3,2,"PConc","GasA",4,"Y","Standard",847,1101,0,1948,2,1,4,1,3,8,"Typ",1,"Paved",0,48,0,0,0,7,2007,"WD ","Normal",211000
0,0,953,953,0,0,0,3,2,0,1,1,"None",3,"Attchd","Bet.1992.2005",2,2,460,2,2,"yes",0,62,7917,60,"RL","Pave","Reg","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story",6,5,"Bet.1987.2005","Bet.1986.2006","Gable","CompShg","VinylSd","VinylSd","None",2,2,"PConc","GasA",4,"Y","Standard",953,694,0,1647,2,1,3,1,2,7,"Typ",1,"Paved",0,40,0,0,0,8,2007,"WD ","Normal",175000
0,0,660,660,0,0,0,3,2,0,1,1,"None",0,"Attchd","Bet.1992.2005",4,2,400,2,2,"yes",0,65.7229865458282,7750,60,"RL","Pave","Reg","Lvl","Inside","Gtl","Gilbert","NotNorm","1Fam","2Story",7,5,"Bet.1987.2005","Bet.1986.2006","Gable","CompShg","VinylSd","VinylSd","None",3,2,"PConc","GasA",4,"Y","Standard",660,660,0,1320,2,1,3,1,3,6,"Typ",0,"Paved",0,48,0,0,0,8,2007,"WD ","Normal",162000
520,0,395,915,0,1,0,3,2,0,6,1,"None",3,"Attchd","Bet.1992.2005",2,2,442,2,2,"yes",0,58,9487,60,"RL","Pave","IR1","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story",6,5,"Bet.1987.2005","Bet.1986.2006","Gable","CompShg","VinylSd","VinylSd","None",2,2,"PConc","GasA",4,"Y","Standard",940,750,0,1690,2,1,3,1,2,7,"Typ",1,"Paved",0,50,0,0,0,6,2007,"WD ","Normal",187000
