"age","body_type","diet","drinks","drugs","education","height","income","last_online","offspring","orientation","pets","religion","sign","smokes","status","male","where_town","religion_modifer","sign_modifer","asian","black","hispanic_latin","indian","middle_eastern","native_american","pacific_islander","white","essay_link","essay_length","Class","tech","technology","math","computer","geek","science","fixing","climbing","matrix","electronic","internet","skiing","solving","nerdy","board","brain","shawshank","figuring","firefly","company","build","hobbies","golf","card","occasionally","guide","lists","section","recent","awesome","law","lol","justice","im","studying","animals","political","artist","spiritual","student","tattoos","health","education1","romance","dont","adult","teaching","haha","ipod","native","baseball","major","lover","school","psychology","loves","loyal","nyc","singing","kids"
28,"athletic","mostly_vegetarian","socially","never","working_on_two_year_college",69,"missing",3,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","judaism","pisces","trying_to_quit","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.70196036600254,"stem",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,"skinny","mostly_anything","socially","sometimes","graduated_from_space_camp",72,"missing",19,"doesnt_have_kids_but_might_want_them","straight","likes_dogs_and_likes_cats","atheism","libra","no","single",1,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.8935720735049,"stem",0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"thin","mostly_anything","socially","drugs_missing","graduated_from_masters_program",67,"missing",1,"doesnt_have_kids_but_might_want_them","straight","has_cats","religion_missing","pisces","smokes_missing","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.28138566357028,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31,"thin","diet_missing","often","drugs_missing","graduated_from_masters_program",65,"missing",12,"kids_missing","straight","likes_cats","religion_missing","taurus","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,7.3664451483276,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"athletic","diet_missing","socially","drugs_missing","graduated_from_college_university",67,"missing",3,"kids_missing","straight","has_cats","religion_missing","pisces","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.41637847919293,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"athletic","anything","socially","never","graduated_from_masters_program",75,"missing",1,"doesnt_have_kids_but_wants_them","straight","likes_dogs","religion_missing","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.37337430991005,"other",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"fit","mostly_vegetarian","socially","never","graduated_from_college_university",62,"missing",2,"kids_missing","gay","likes_dogs_and_likes_cats","religion_missing","capricorn","no","single",0,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.09285102753838,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"fit","strictly_anything","socially","never","graduated_from_college_university",68,"missing",4,"might_want_kids","straight","likes_dogs_and_likes_cats","agnosticism","aquarius","trying_to_quit","single",0,"oakland","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,8.72988228482659,"other",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
23,"athletic","diet_missing","socially","sometimes","graduated_from_college_university",68,"missing",6,"kids_missing","straight","has_dogs_and_dislikes_cats","catholicism","pisces","sometimes","single",1,"castro_valley","but_not_too_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.77878489768518,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"athletic","anything","often","sometimes","dropped_out_of_high_school",69,"missing",2,"doesnt_have_kids","bisexual","likes_dogs_and_dislikes_cats","religion_missing","gemini","trying_to_quit","single",1,"emeryville","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.24708058458576,"other",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"a_little_extra","diet_missing","socially","sometimes","working_on_two_year_college",74,"missing",43,"doesnt_want_kids","gay","likes_dogs_and_likes_cats","other","aries","no","single",1,"san_francisco","religion_mod_missing","and_it_matters_a_lot",0,0,0,0,0,0,0,0,0,8.44891435066294,"other",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
19,"curvy","strictly_anything","socially","never","graduated_from_high_school",67,"missing",0,"kids_missing","straight","likes_dogs_and_has_cats","atheism","pisces","no","single",0,"san_francisco","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,9.54065080648359,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
40,"athletic","diet_missing","socially","sometimes","ed_missing",68,"inc100000",1,"kids_missing","straight","pets_missing","atheism","sign_missing","no","single",1,"novato","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,8.26590733415575,"other",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,"average","mostly_anything","socially","never","graduated_from_space_camp",69,"inc70000",6,"doesnt_have_kids_and_doesnt_want_any","straight","likes_dogs_and_likes_cats","atheism","scorpio","sometimes","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.75319426988434,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,"skinny","diet_missing","not_at_all","never","dropped_out_of_space_camp",71,"missing",3,"kids_missing","straight","likes_dogs_and_likes_cats","other","cancer","no","single",1,"san_francisco","and_very_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,9.06160831817578,"other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
28,"athletic","diet_missing","socially","never","graduated_from_college_university",69,"missing",248,"kids_missing","straight","pets_missing","christianity","cancer","no","single",1,"berkeley","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.3375877435386,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
28,"skinny","diet_missing","socially","drugs_missing","working_on_two_year_college",67,"missing",2,"kids_missing","straight","pets_missing","christianity","gemini","yes","single",1,"oakland","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.92559519711047,"other",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,"full_figured","mostly_anything","rarely","never","graduated_from_college_university",76,"missing",3,"has_a_kid","straight","likes_dogs_and_has_cats","christianity","capricorn","no","seeing_someone",1,"novato","and_somewhat_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.77308037565554,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"thin","mostly_vegetarian","socially","never","graduated_from_masters_program",67,"missing",3,"doesnt_have_kids","straight","pets_missing","atheism","aries","when_drinking","single",0,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.37650812632622,"other",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"athletic","mostly_vegetarian","not_at_all","never","graduated_from_masters_program",66,"missing",1,"doesnt_have_kids","straight","has_dogs","religion_missing","leo","no","single",0,"san_francisco","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.73459165997295,"other",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,"athletic","anything","socially","never","graduated_from_two_year_college",70,"inc80000",6,"kids_missing","straight","has_cats","other","taurus","no","single",1,"oakland","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.49776170062257,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,"athletic","strictly_anything","socially","drugs_missing","working_on_college_university",72,"missing",1,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","atheism","aquarius","smokes_missing","single",1,"half_moon_bay","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.93128476152589,"other",0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
27,"fit","diet_missing","socially","drugs_missing","graduated_from_college_university",69,"inc30000",2,"kids_missing","bisexual","has_dogs","religion_missing","sagittarius","sometimes","single",1,"el_cerrito","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.45818615734049,"other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"thin","mostly_anything","socially","drugs_missing","graduated_from_med_school",63,"missing",7,"doesnt_have_kids_but_wants_them","straight","likes_dogs","religion_missing","leo","no","single",0,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.1785454837637,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"athletic","anything","socially","never","graduated_from_college_university",68,"inc100000",3,"kids_missing","gay","likes_dogs_and_likes_cats","religion_missing","capricorn","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,1,7.47647238116391,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,"body_type_missing","diet_missing","drinks_missing","never","graduated_from_ph_d_program",72,"missing",283,"kids_missing","straight","pets_missing","religion_missing","sign_missing","smokes_missing","single",1,"palo_alto","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.17472430983638,"other",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"fit","diet_missing","rarely","never","graduated_from_college_university",68,"missing",323,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","sign_missing","no","single",1,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"thin","diet_missing","socially","drugs_missing","graduated_from_masters_program",69,"missing",6,"doesnt_have_kids","straight","pets_missing","religion_missing","sign_missing","no","single",0,"berkeley","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,0,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"a_little_extra","diet_missing","socially","drugs_missing","graduated_from_college_university",68,"inc30000",308,"kids_missing","straight","pets_missing","religion_missing","taurus","no","single",1,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.38776764397578,"other",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
30,"fit","anything","socially","never","graduated_from_masters_program",68,"missing",51,"kids_missing","gay","likes_dogs_and_dislikes_cats","atheism","taurus","no","single",1,"richmond","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.85127199710988,"stem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
41,"average","diet_missing","socially","never","working_on_masters_program",67,"missing",31,"kids_missing","straight","likes_dogs_and_likes_cats","other","gemini","no","single",0,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.83947643822884,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"body_type_missing","anything","socially","never","working_on_ph_d_program",67,"missing",1,"kids_missing","straight","has_dogs_and_has_cats","other","sagittarius","no","available",1,"san_mateo","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,1,7.900636613018,"stem",1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,"curvy","diet_missing","socially","never","ed_missing",72,"missing",277,"kids_missing","straight","pets_missing","christianity","aquarius","smokes_missing","single",0,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,4.81218435537242,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"average","mostly_anything","socially","never","graduated_from_two_year_college",60,"missing",58,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","agnosticism","sagittarius","no","single",0,"vallejo","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.6275443904885,"other",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,"body_type_missing","strictly_anything","drinks_missing","never","working_on_college_university",71,"missing",24,"kids_missing","straight","likes_dogs_and_likes_cats","religion_missing","sign_missing","no","single",1,"berkeley","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.06561336359772,"stem",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
36,"fit","vegan","not_at_all","never","graduated_from_college_university",67,"inc100000",2,"kids_missing","straight","likes_dogs_and_has_cats","atheism","leo","no","single",0,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.29729437026692,"other",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"average","mostly_anything","not_at_all","never","graduated_from_high_school",78,"inc20000",5,"kids_missing","bisexual","pets_missing","other","gemini","no","single",1,"martinez","and_laughing_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.155649270366,"other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,"average","diet_missing","socially","never","graduated_from_college_university",68,"missing",1,"kids_missing","gay","pets_missing","agnosticism","gemini","no","single",1,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,6.45047042214418,"other",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"body_type_missing","mostly_halal","not_at_all","never","graduated_from_college_university",63,"missing",0,"kids_missing","straight","pets_missing","islam","taurus","no","single",0,"corte_madera","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.40731771046942,"stem",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,"fit","mostly_anything","socially","sometimes","graduated_from_college_university",68,"missing",2,"kids_missing","straight","likes_dogs","agnosticism","cancer","no","single",1,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.81124437860129,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"curvy","mostly_anything","socially","never","graduated_from_masters_program",57,"missing",1,"doesnt_have_kids_but_might_want_them","straight","likes_dogs","catholicism","capricorn","no","single",0,"san_francisco","but_not_too_serious_about_it","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,0,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"average","diet_missing","socially","never","working_on_masters_program",71,"missing",17,"kids_missing","straight","likes_dogs_and_has_cats","atheism","sign_missing","no","single",1,"san_francisco","and_somewhat_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,7.96831950001272,"other",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,"fit","anything","socially","sometimes","graduated_from_college_university",68,"missing",18,"has_a_kid_and_might_want_more","straight","pets_missing","judaism","taurus","no","single",0,"oakland","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,7.46565531013406,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,"thin","strictly_anything","socially","drugs_missing","graduated_from_college_university",71,"inc30000",1,"doesnt_have_kids_but_wants_them","straight","likes_dogs","agnosticism","cancer","when_drinking","available",1,"san_francisco","and_laughing_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,8.48879371689454,"stem",0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
23,"body_type_missing","diet_missing","socially","never","working_on_college_university",69,"missing",297,"kids_missing","straight","pets_missing","religion_missing","sign_missing","no","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.77422388635761,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,"athletic","mostly_vegetarian","socially","drugs_missing","graduated_from_college_university",64,"missing",2,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","agnosticism","aquarius","no","single",0,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.51914995766982,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"fit","diet_missing","socially","never","dropped_out_of_college_university",71,"missing",1,"doesnt_have_kids_but_wants_them","straight","pets_missing","christianity","pisces","no","single",1,"san_francisco","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,6.82110747225646,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"thin","mostly_anything","socially","sometimes","working_on_college_university",70,"missing",9,"kids_missing","straight","pets_missing","agnosticism","leo","no","single",1,"berkeley","religion_mod_missing","but_it_doesnt_matter",0,0,0,0,0,0,0,0,1,8.10832229017324,"other",0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"fit","diet_missing","socially","never","graduated_from_college_university",72,"inc50000",56,"kids_missing","gay","pets_missing","religion_missing","sagittarius","smokes_missing","single",1,"san_francisco","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,8.14612951002541,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,"average","anything","socially","sometimes","graduated_from_college_university",65,"missing",6,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","christianity","leo","no","single",0,"oakland","but_not_too_serious_about_it","but_it_doesnt_matter",0,0,0,0,0,0,0,0,0,7.25629723969068,"other",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24,"fit","other","rarely","never","working_on_masters_program",76,"missing",7,"doesnt_have_kids","straight","likes_dogs_and_likes_cats","atheism","leo","no","single",1,"castro_valley","and_very_serious_about_it","sign_mod_missing",0,0,0,0,0,0,0,0,0,5.92157841964382,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"thin","diet_missing","very_often","never","ed_missing",66,"missing",87,"kids_missing","straight","has_dogs","religion_missing","sign_missing","sometimes","single",0,"san_francisco","religion_mod_missing","sign_mod_missing",0,0,0,0,0,0,0,0,0,6.18826412308259,"other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,"athletic","strictly_anything","rarely","never","ed_missing",72,"inc20000",1,"kids_missing","straight","pets_missing","christianity","pisces","no","single",1,"oakland","religion_mod_missing","and_its_fun_to_think_about",0,0,0,0,0,0,0,0,0,7.44424864949671,"other",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
